,DiaChi,GiaBan,DuAn,DienTich(m2),TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem,Quan
845,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.8,MT Eastmark City,65.0,Chưa bàn giao,43.08,1.0,1.0,,,,,,, Thành phố Thủ Đức
846,"Lương Định Của, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",6.0,Paris Hoàng Kim,69.1,Đã bàn giao,86.83,2.0,,,,,,,, Thành phố Thủ Đức
847,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",1.9,Saigon Riverside Complex Q7,53.0,Đã bàn giao,35.85,1.0,1.0,,,,,,, Quận 7
848,"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.05,Opal Garden,68.0,Đã bàn giao,44.85,2.0,2.0,6.0,,,,Đông Nam,, Thành phố Thủ Đức
849,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.4,Precia,71.0,Đã bàn giao,61.97,2.0,2.0,19.0,,,Đông Nam,Tây Nam,, Thành phố Thủ Đức
850,"Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",5.1,Rivera Park Sài Gòn,87.0,Đã bàn giao,58.62,2.0,2.0,,,,,,, Quận 10
851,"Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2.4,Chung cư Tây Thạnh,79.0,Đã bàn giao,30.38,2.0,2.0,,,,,,Căn góc, Quận Tân Phú
852,"Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",1.8,,50.0,Chưa bàn giao,36.0,1.0,1.0,12.0,Đã có sổ,,,,, Quận 10
853,"Hẻm 505, Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh., Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",2.8,An Lộc Quận Gò Vấp,96.0,Đã bàn giao,29.17,3.0,2.0,,,Nội thất đầy đủ,,,, Quận Gò Vấp
854,"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh",6.4,Green River - Quận 8,151.0,Đã bàn giao,42.38,2.0,2.0,,,Nội thất đầy đủ,,,, Quận 8
855,"900, Quốc Lộ 1A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",1.3,Khu căn hộ Tân Mai,50.0,Đã bàn giao,26.0,1.0,1.0,,Đã có sổ,Nhà trống,,,, Quận Bình Tân
856,"Nguyễn Đức Thuận, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",0.9984,Diyas Sky,30.0,Đã bàn giao,33.28,1.0,1.0,,,,,,, Quận Tân Bình
857,"16, Đường Nguyễn Đức Thuận, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",0.92,,30.0,Đã bàn giao,30.67,1.0,,,,,,,, Quận Tân Bình
858,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",3.75,Akari City,97.0,Đã bàn giao,38.66,3.0,2.0,,,,,,Căn góc, Quận Bình Tân
859,"Phú Thuận, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",3.0,Sunshine City Sài Gòn,69.0,Đã bàn giao,43.48,2.0,2.0,,,,,,, Quận 7
860,"856, Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",5.05,,150.0,Đã bàn giao,33.67,3.0,2.0,24.0,,,,Đông Bắc,, Quận 8
861,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.982933916,MT Eastmark City,95.7,Chưa bàn giao,41.62,3.0,,,,,,,, Thành phố Thủ Đức
862,"151, Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",1.9,River Gate,26.0,Đã bàn giao,73.08,1.0,1.0,,,,,,, Quận 4
863,"Số 29, Hòa Hảo, Phường 2, Quận 10, Tp Hồ Chí Minh",3.4,Cao Ốc B Ngô Gia Tự,74.0,Đã bàn giao,45.95,2.0,2.0,14.0,,,,,, Quận 10
864,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.7,Centana Thủ Thiêm,88.0,Đã bàn giao,42.05,3.0,2.0,,Đã có sổ,,Đông Nam,,, Thành phố Thủ Đức
865,"117/80, Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.63,,36.5,Chưa bàn giao,17.26,1.0,1.0,,,,Đông Nam,Tây Bắc,, Quận Bình Tân
866,"An Phú Tây, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",0.92,HQC An Phú Tây,55.0,Đã bàn giao,16.73,2.0,2.0,,Đã có sổ,,Đông Bắc,,, Huyện Bình Chánh
867,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.3,Vinhomes Grand Park,81.0,Đã bàn giao,28.4,3.0,,,Đang chờ sổ,Nội thất cao cấp,,,, Thành phố Thủ Đức
868,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.6,MT Eastmark City,63.4,Chưa bàn giao,41.01,2.0,1.0,,,,,,, Thành phố Thủ Đức
869,"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",2.06,Rivera Park Sài Gòn,65.0,Đã bàn giao,31.69,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 10
870,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.75,Vinhomes Grand Park,47.0,Đã bàn giao,37.23,1.0,1.0,,,,Đông Nam,Tây Bắc,, Thành phố Thủ Đức
871,"Dương Quảng Hàm, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",1.8,,100.0,Đã bàn giao,18.0,3.0,2.0,,,Nhà trống,,,, Quận Gò Vấp
872,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.65,Căn hộ D’Lusso,71.0,Đã bàn giao,51.41,2.0,2.0,,Đã có sổ,,Đông Nam,,, Thành phố Thủ Đức
873,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.3,Vinhomes Grand Park,31.0,Đã bàn giao,41.94,1.0,1.0,,Giấy tờ khác,,,,, Thành phố Thủ Đức
874,"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",2.55,Căn hộ RichStar,65.0,Đã bàn giao,39.23,2.0,2.0,5.0,,,,,, Quận Tân Phú
875,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",6.2,Vinhomes Central Park,83.0,Đã bàn giao,74.7,2.0,2.0,18.0,,,,,, Quận Bình Thạnh
876,"DC13, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",2.1,TaniBuilding Sơn Kỳ 1,53.0,Đã bàn giao,39.62,2.0,1.0,,Đã có sổ,,,,, Quận Tân Phú
877,"334, 334 334 Tô Hiến Thành, phường 14, quận 10, Tp.HCM, Phường 14, Quận 10, Tp Hồ Chí Minh",3.8,Kingdom 101,50.0,Chưa bàn giao,76.0,1.0,1.0,,,,,,, Quận 10
878,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.7,Precia,51.0,Đã bàn giao,52.94,1.0,1.0,,Đã có sổ,,Đông Nam,,, Thành phố Thủ Đức
879,"Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",2.25,Chung cư Gò Dầu 2,74.0,Đã bàn giao,30.41,3.0,2.0,,,,Đông Bắc,Tây Bắc,, Quận Tân Phú
880,"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",2.08,Căn hộ Cityland Parkhill Gò Vấp,50.0,Đã bàn giao,41.6,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Gò Vấp
881,"Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh",2.5,,80.4,Chưa bàn giao,31.09,3.0,2.0,6.0,Đã có sổ,,,,, Quận 12
882,"387A, Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh",1.7,Hiệp Thành Building,75.0,Đã bàn giao,22.67,2.0,2.0,5.0,,,,Tây Bắc,, Quận 12
883,"số 32, Phước Long A, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.8,Him Lam Phú An,70.0,Đã bàn giao,40.0,2.0,2.0,,,,,Đông Nam,, Thành phố Thủ Đức
884,"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",1.697,Melody Residences,69.0,Đã bàn giao,24.59,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận Tân Phú
885,"Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",1.58,Prosper Plaza,65.0,Đã bàn giao,24.31,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận 12
886,"523A, Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.715,The Art,70.0,Đã bàn giao,24.5,2.0,2.0,,Đã có sổ,Nhà trống,,,, Thành phố Thủ Đức
887,"Hồng Lạc, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",1.605,Bàu Cát 2,70.0,Đã bàn giao,22.93,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận Tân Bình
888,"70, Lữ Gia, Phường 15, Quận 11, Tp Hồ Chí Minh",1.889,Lữ Gia Plaza,100.0,Đã bàn giao,18.89,3.0,2.0,,,Nhà trống,,,, Quận 11
889,"192, An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh",1.5,Heaven Riverview (Heaven CityView),52.0,Chưa bàn giao,28.85,1.0,1.0,13.0,,,,Bắc,, Quận 8
890,"Đường Nguyễn Lương Bằng, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",9.2,,120.0,Đã bàn giao,76.67,3.0,3.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 7
891,"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.9,Safira Khang Điền (Sapphire Khang Điền),67.0,Đã bàn giao,28.36,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Thành phố Thủ Đức
892,"Số 9A, đường Thạnh Xuân 13, phường Thạnh Xuân, Quận 12, TP.HCM, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2.088,PiCity High Park,58.0,Đã bàn giao,36.0,2.0,1.0,,,,,,, Quận 12
893,"12-08, Đường 59, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",2.3,,62.0,Đã bàn giao,37.1,2.0,2.0,12.0,,,,Đông Nam,, Quận Gò Vấp
894,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",1.8,,64.0,Đã bàn giao,28.13,2.0,2.0,,Đã có sổ,,Tây,,, Quận Tân Phú
895,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",2.3,Mizuki Park,56.0,Đã bàn giao,41.07,2.0,1.0,,,,Tây Bắc,Đông Nam,, Huyện Bình Chánh
896,"Lô 5, Bình Hưng Hòa B, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",1.4,Green Town Bình Tân,49.0,Đã bàn giao,28.57,1.0,1.0,,Đã có sổ,,,,, Quận Bình Tân
897,"117/80, Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.56,,37.5,Chưa bàn giao,14.93,1.0,1.0,,,,Tây Nam,Đông Bắc,, Quận Bình Tân
898,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",7.387672604,MT Eastmark City,130.0,Chưa bàn giao,56.83,3.0,,,,,,,, Thành phố Thủ Đức
899,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5.72472588,MT Eastmark City,135.0,Chưa bàn giao,42.41,3.0,,,,,,,, Thành phố Thủ Đức
900,"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh",1.658,Hà Đô Centrosa Garden,70.0,Đã bàn giao,23.69,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 10
901,"Tân Chánh Hiệp, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",1.97,Hưng Ngân Garden,68.0,Đã bàn giao,28.97,2.0,2.0,,Đã có sổ,,,,, Quận 12
902,"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.24,Opal Garden,80.0,Đã bàn giao,15.5,2.0,2.0,11.0,,,,,, Thành phố Thủ Đức
903,"Đường Phạm Văn Đồng, Phường Linh Xuân (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",0.95,,60.0,Chưa bàn giao,15.83,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Thành phố Thủ Đức
904,"Đường Lữ Gia, Phường 15, Quận 11, Tp Hồ Chí Minh",2.85,,65.0,Chưa bàn giao,43.85,2.0,1.0,,,,Bắc,Nam,, Quận 11
905,"Đường D7, Phường Phú Hữu, Quận 9, Hồ Chí Minh, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.8,Ricca,115.0,Đã bàn giao,33.04,2.0,1.0,17.0,,,Đông Bắc,,, Thành phố Thủ Đức
906,"Lương Định Của, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.4,,105.0,Đã bàn giao,32.38,2.0,3.0,,,,,,, Thành phố Thủ Đức
907,"135/533, Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",2.3,Dream Home Residence,65.0,Đã bàn giao,35.38,2.0,2.0,15.0,,,,,, Quận Gò Vấp
908,"Số 383, Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.59,La Astoria,45.0,Đã bàn giao,35.33,1.0,1.0,,,,,,, Thành phố Thủ Đức
909,"Số 9A, đường Thạnh Xuân 13, phường Thạnh Xuân, Quận 12, TP.HCM, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",2.49,PiCity High Park,58.0,Chưa bàn giao,42.93,2.0,1.0,7.0,,,,Tây Nam,, Quận 12
910,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.799290396,Vinhomes Grand Park,47.0,Đã bàn giao,38.28,1.0,1.0,9.0,,,Đông Bắc,Tây Nam,, Thành phố Thủ Đức
911,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.6,Căn hộ D’Lusso,69.0,Chưa bàn giao,52.17,2.0,2.0,,,,,,, Thành phố Thủ Đức
912,"76, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh",2.75,,66.8,Chưa bàn giao,41.17,2.0,1.0,7.0,,,,,, Quận Bình Thạnh
913,"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",4.0,,57.0,Đã bàn giao,70.18,1.0,1.0,,,,,,, Quận Bình Thạnh
914,"Khu số 15A1, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",3.2,Dragon Hill Residence And Suites 1,104.0,Đã bàn giao,30.77,3.0,,,,,,,, Huyện Nhà Bè
915,"Đường Số 35-CL, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.98,,74.0,Đã bàn giao,26.76,2.0,1.0,2.0,,,,Đông Bắc,, Thành phố Thủ Đức
916,"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",1.84,Hoàng Anh Gold House (Hoàng Anh An Tiến),80.0,Đã bàn giao,23.0,2.0,,,,,,,, Huyện Nhà Bè
917,"Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",1.73,Jamona City,72.0,Đã bàn giao,24.03,2.0,,,,,,,, Quận 7
918,"Liên Phường, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.6,Thủ Thiêm Garden,49.0,Đã bàn giao,32.65,1.0,1.0,16.0,,,,Tây Bắc,, Thành phố Thủ Đức
919,"307, Nguyễn Duy Trinh, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.35,Homyland 2,72.0,Chưa bàn giao,32.64,2.0,2.0,,,,Đông,Tây,, Thành phố Thủ Đức
920,"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.8,The Eastern,59.0,Đã bàn giao,30.51,1.0,1.0,12.0,,,,Tây Nam,, Thành phố Thủ Đức
921,"2, Trương Đăng Quế, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",1.45,Sunny Plaza,86.0,Đã bàn giao,16.86,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Gò Vấp
922,"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.15,Sky 9,46.0,Đã bàn giao,25.0,2.0,2.0,12.0,,,,Tây Bắc,, Thành phố Thủ Đức
923,"Đường Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.59,River Panorama (The Garden Bay),64.5,Đã bàn giao,24.65,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 7
924,"Đường Song Hành, Phường Phú Hữu, Quận 9, TP Hồ Chí Minh, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.766,Jamila Khang Điền,75.0,Đã bàn giao,23.55,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Thành phố Thủ Đức
925,"F6.06, Đường DC8, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",2.6,,70.5,Đã bàn giao,36.88,2.0,2.0,6.0,,,Tây,,, Quận Tân Phú
926,"Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",1.77,Chung cư Tây Thạnh,72.0,Chưa bàn giao,24.58,2.0,2.0,4.0,,,,Tây Nam,, Quận Tân Phú
927,"Số 510, Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",3.35,Moonlight Boulevard,77.0,Đã bàn giao,43.51,2.0,2.0,16.0,,,Đông Nam,,, Quận Bình Tân
928,"Bình An, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",65.0,The River Thủ Thiêm,320.0,Chưa bàn giao,0.203125,5.0,,,,,,,, Thành phố Thủ Đức
929,"Tân Chánh Hiệp, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",1.688,Hưng Ngân Garden,68.0,Đã bàn giao,24.82,2.0,2.0,,,,,,, Quận 12
930,"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",1.85,The Western Capital,46.0,Đã bàn giao,40.22,2.0,,,,,,,, Quận 6
931,"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",2.4,The Western Capital,72.0,Đã bàn giao,33.33,2.0,,,,,,,, Quận 6
932,"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",1.82,The Western Capital,50.0,Đã bàn giao,36.4,2.0,,,,,,,, Quận 6
